_time,host,source,sourcetype,index,_bkt,_cd,_indextime,_raw,_serial,_si,_sourcetype,_subsecond,linecount,splunk_server
2025-09-19T06:48:26.544+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98958,1758264506,"Audit:[timestamp=09-19-2025 06:48:26.544, user=admin, action=search, info=granted , search_id='1758264506.15', search='search index=splunklogger', autojoin='0', buckets=0, ttl=600, max_count=500000, maxtime=8640000, enable_lookups='1', extra_fields='', apiStartTime='Fri Sep 19 05:48:26 2025', apiEndTime='Fri Sep 19 06:48:26 2025', apiIndexStartTime='ZERO_TIME', apiIndexEndTime='ZERO_TIME', savedsearch_name="""", search_type=ad-hoc, is_proxied=false, app=""search"", provenance=""N/A"", mode=""historical"", cap=1]",171,7690760a2162; _audit,audittrail,.544886,1,7690760a2162
2025-09-19T06:48:26.543+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98954,1758264506,"Audit:[timestamp=09-19-2025 06:48:26.543, user=admin, action=search, info=granted REST: /search/jobs/, cap=1]",172,7690760a2162; _audit,audittrail,.543412,1,7690760a2162
2025-09-19T06:48:26.470+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98946,1758264506,"Audit:[timestamp=09-19-2025 06:48:26.470, user=admin, action=login attempt, info=succeeded reason=user-initiated useragent=""splunk-sdk-python/2.1.1"" clientip=172.19.0.1 method=Splunk session=05f54c4621e520afe15654b646d7a389]",173,7690760a2162; _audit,audittrail,.470108,1,7690760a2162
2025-09-19T06:48:25.203+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98941,1758264505,"Audit:[timestamp=09-19-2025 06:48:25.203, user=admin, action=search, info=granted REST: /search/jobs/1758264505.14/results, cap=1]",174,7690760a2162; _audit,audittrail,.203384,1,7690760a2162
2025-09-19T06:48:25.065+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98936,1758264505,"Audit:[timestamp=09-19-2025 06:48:25.065, user=admin, action=quota, info=granted, search_id=1758264505.14, elapsed_ms=1, cache_size=10]",175,7690760a2162; _audit,audittrail,.065166,1,7690760a2162
2025-09-19T06:48:25.064+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98919,1758264505,"Audit:[timestamp=09-19-2025 06:48:25.064, user=admin, action=search, info=granted , search_id='1758264505.14', search='search index=history', autojoin='0', buckets=0, ttl=600, max_count=500000, maxtime=8640000, enable_lookups='1', extra_fields='', apiStartTime='Fri Sep 19 05:48:25 2025', apiEndTime='Fri Sep 19 06:48:25 2025', apiIndexStartTime='ZERO_TIME', apiIndexEndTime='ZERO_TIME', savedsearch_name="""", search_type=ad-hoc, is_proxied=false, app=""search"", provenance=""N/A"", mode=""historical"", cap=1]",176,7690760a2162; _audit,audittrail,.064821,1,7690760a2162
2025-09-19T06:48:25.063+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98915,1758264505,"Audit:[timestamp=09-19-2025 06:48:25.063, user=admin, action=search, info=granted REST: /search/jobs/, cap=1]",177,7690760a2162; _audit,audittrail,.063378,1,7690760a2162
2025-09-19T06:48:24.994+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98907,1758264504,"Audit:[timestamp=09-19-2025 06:48:24.994, user=admin, action=login attempt, info=succeeded reason=user-initiated useragent=""splunk-sdk-python/2.1.1"" clientip=172.19.0.1 method=Splunk session=05f54c4621e520afe15654b646d7a389]",178,7690760a2162; _audit,audittrail,.994193,1,7690760a2162
2025-09-19T06:48:23.655+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98902,1758264503,"Audit:[timestamp=09-19-2025 06:48:23.655, user=admin, action=search, info=granted REST: /search/jobs/1758264503.13/results, cap=1]",179,7690760a2162; _audit,audittrail,.655272,1,7690760a2162
2025-09-19T06:48:23.529+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98897,1758264503,"Audit:[timestamp=09-19-2025 06:48:23.529, user=admin, action=quota, info=granted, search_id=1758264503.13, elapsed_ms=1, cache_size=9]",180,7690760a2162; _audit,audittrail,.529192,1,7690760a2162
2025-09-19T06:48:23.528+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98880,1758264503,"Audit:[timestamp=09-19-2025 06:48:23.528, user=admin, action=search, info=granted , search_id='1758264503.13', search='search index=_thefishbucket', autojoin='0', buckets=0, ttl=600, max_count=500000, maxtime=8640000, enable_lookups='1', extra_fields='', apiStartTime='Fri Sep 19 05:48:23 2025', apiEndTime='Fri Sep 19 06:48:23 2025', apiIndexStartTime='ZERO_TIME', apiIndexEndTime='ZERO_TIME', savedsearch_name="""", search_type=ad-hoc, is_proxied=false, app=""search"", provenance=""N/A"", mode=""historical"", cap=1]",181,7690760a2162; _audit,audittrail,.528878,1,7690760a2162
2025-09-19T06:48:23.527+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98876,1758264503,"Audit:[timestamp=09-19-2025 06:48:23.527, user=admin, action=search, info=granted REST: /search/jobs/, cap=1]",182,7690760a2162; _audit,audittrail,.527370,1,7690760a2162
2025-09-19T06:48:23.458+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98868,1758264503,"Audit:[timestamp=09-19-2025 06:48:23.458, user=admin, action=login attempt, info=succeeded reason=user-initiated useragent=""splunk-sdk-python/2.1.1"" clientip=172.19.0.1 method=Splunk session=05f54c4621e520afe15654b646d7a389]",183,7690760a2162; _audit,audittrail,.458168,1,7690760a2162
2025-09-19T06:48:22.347+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98863,1758264502,"Audit:[timestamp=09-19-2025 06:48:22.347, user=admin, action=search, info=granted REST: /search/jobs/1758264502.12/results, cap=1]",184,7690760a2162; _audit,audittrail,.347371,1,7690760a2162
2025-09-19T06:48:22.221+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98858,1758264502,"Audit:[timestamp=09-19-2025 06:48:22.221, user=admin, action=quota, info=granted, search_id=1758264502.12, elapsed_ms=1, cache_size=8]",185,7690760a2162; _audit,audittrail,.221067,1,7690760a2162
2025-09-19T06:48:22.220+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98841,1758264502,"Audit:[timestamp=09-19-2025 06:48:22.220, user=admin, action=search, info=granted , search_id='1758264502.12', search='search index=_dsclient', autojoin='0', buckets=0, ttl=600, max_count=500000, maxtime=8640000, enable_lookups='1', extra_fields='', apiStartTime='Fri Sep 19 05:48:22 2025', apiEndTime='Fri Sep 19 06:48:22 2025', apiIndexStartTime='ZERO_TIME', apiIndexEndTime='ZERO_TIME', savedsearch_name="""", search_type=ad-hoc, is_proxied=false, app=""search"", provenance=""N/A"", mode=""historical"", cap=1]",186,7690760a2162; _audit,audittrail,.220783,1,7690760a2162
2025-09-19T06:48:22.219+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98837,1758264502,"Audit:[timestamp=09-19-2025 06:48:22.219, user=admin, action=search, info=granted REST: /search/jobs/, cap=1]",187,7690760a2162; _audit,audittrail,.219378,1,7690760a2162
2025-09-19T06:48:22.150+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98829,1758264502,"Audit:[timestamp=09-19-2025 06:48:22.150, user=admin, action=login attempt, info=succeeded reason=user-initiated useragent=""splunk-sdk-python/2.1.1"" clientip=172.19.0.1 method=Splunk session=05f54c4621e520afe15654b646d7a389]",188,7690760a2162; _audit,audittrail,.150188,1,7690760a2162
2025-09-19T06:48:20.563+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98824,1758264500,"Audit:[timestamp=09-19-2025 06:48:20.563, user=admin, action=search, info=granted REST: /search/jobs/1758264500.11/results, cap=1]",189,7690760a2162; _audit,audittrail,.563304,1,7690760a2162
2025-09-19T06:48:20.437+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98819,1758264500,"Audit:[timestamp=09-19-2025 06:48:20.437, user=admin, action=quota, info=granted, search_id=1758264500.11, elapsed_ms=1, cache_size=7]",190,7690760a2162; _audit,audittrail,.437164,1,7690760a2162
2025-09-19T06:48:20.436+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98802,1758264500,"Audit:[timestamp=09-19-2025 06:48:20.436, user=admin, action=search, info=granted , search_id='1758264500.11', search='search index=_dsappevent', autojoin='0', buckets=0, ttl=600, max_count=500000, maxtime=8640000, enable_lookups='1', extra_fields='', apiStartTime='Fri Sep 19 05:48:20 2025', apiEndTime='Fri Sep 19 06:48:20 2025', apiIndexStartTime='ZERO_TIME', apiIndexEndTime='ZERO_TIME', savedsearch_name="""", search_type=ad-hoc, is_proxied=false, app=""search"", provenance=""N/A"", mode=""historical"", cap=1]",191,7690760a2162; _audit,audittrail,.436873,1,7690760a2162
2025-09-19T06:48:20.435+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98798,1758264500,"Audit:[timestamp=09-19-2025 06:48:20.435, user=admin, action=search, info=granted REST: /search/jobs/, cap=1]",192,7690760a2162; _audit,audittrail,.435416,1,7690760a2162
2025-09-19T06:48:20.366+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98790,1758264500,"Audit:[timestamp=09-19-2025 06:48:20.366, user=admin, action=login attempt, info=succeeded reason=user-initiated useragent=""splunk-sdk-python/2.1.1"" clientip=172.19.0.1 method=Splunk session=05f54c4621e520afe15654b646d7a389]",193,7690760a2162; _audit,audittrail,.366124,1,7690760a2162
2025-09-19T06:48:12.551+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98785,1758264492,"Audit:[timestamp=09-19-2025 06:48:12.551, user=admin, action=search, info=granted REST: /search/jobs/1758264492.10/results, cap=1]",194,7690760a2162; _audit,audittrail,.551332,1,7690760a2162
2025-09-19T06:48:12.349+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98780,1758264492,"Audit:[timestamp=09-19-2025 06:48:12.349, user=admin, action=quota, info=granted, search_id=1758264492.10, elapsed_ms=1, cache_size=6]",195,7690760a2162; _audit,audittrail,.349164,1,7690760a2162
2025-09-19T06:48:12.348+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98763,1758264492,"Audit:[timestamp=09-19-2025 06:48:12.348, user=admin, action=search, info=granted , search_id='1758264492.10', search='search index=_configtracker', autojoin='0', buckets=0, ttl=600, max_count=500000, maxtime=8640000, enable_lookups='1', extra_fields='', apiStartTime='Fri Sep 19 05:48:12 2025', apiEndTime='Fri Sep 19 06:48:12 2025', apiIndexStartTime='ZERO_TIME', apiIndexEndTime='ZERO_TIME', savedsearch_name="""", search_type=ad-hoc, is_proxied=false, app=""search"", provenance=""N/A"", mode=""historical"", cap=1]",196,7690760a2162; _audit,audittrail,.348866,1,7690760a2162
2025-09-19T06:48:12.347+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98759,1758264492,"Audit:[timestamp=09-19-2025 06:48:12.347, user=admin, action=search, info=granted REST: /search/jobs/, cap=1]",197,7690760a2162; _audit,audittrail,.347343,1,7690760a2162
2025-09-19T06:48:12.278+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98751,1758264492,"Audit:[timestamp=09-19-2025 06:48:12.278, user=admin, action=login attempt, info=succeeded reason=user-initiated useragent=""splunk-sdk-python/2.1.1"" clientip=172.19.0.1 method=Splunk session=05f54c4621e520afe15654b646d7a389]",198,7690760a2162; _audit,audittrail,.278129,1,7690760a2162
2025-09-19T06:48:11.035+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98746,1758264491,"Audit:[timestamp=09-19-2025 06:48:11.035, user=admin, action=search, info=granted REST: /search/jobs/1758264490.9/results, cap=1]",199,7690760a2162; _audit,audittrail,.035350,1,7690760a2162
2025-09-19T06:48:10.905+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98741,1758264490,"Audit:[timestamp=09-19-2025 06:48:10.905, user=admin, action=quota, info=granted, search_id=1758264490.9, elapsed_ms=1, cache_size=5]",200,7690760a2162; _audit,audittrail,.905697,1,7690760a2162
2025-09-19T06:48:10.905+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98724,1758264490,"Audit:[timestamp=09-19-2025 06:48:10.905, user=admin, action=search, info=granted , search_id='1758264490.9', search='search index=main', autojoin='0', buckets=0, ttl=600, max_count=500000, maxtime=8640000, enable_lookups='1', extra_fields='', apiStartTime='Fri Sep 19 05:48:10 2025', apiEndTime='Fri Sep 19 06:48:10 2025', apiIndexStartTime='ZERO_TIME', apiIndexEndTime='ZERO_TIME', savedsearch_name="""", search_type=ad-hoc, is_proxied=false, app=""search"", provenance=""N/A"", mode=""historical"", cap=1]",201,7690760a2162; _audit,audittrail,.905385,1,7690760a2162
2025-09-19T06:48:10.903+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98720,1758264490,"Audit:[timestamp=09-19-2025 06:48:10.903, user=admin, action=search, info=granted REST: /search/jobs/, cap=1]",202,7690760a2162; _audit,audittrail,.903430,1,7690760a2162
2025-09-19T06:48:10.833+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98712,1758264490,"Audit:[timestamp=09-19-2025 06:48:10.833, user=admin, action=login attempt, info=succeeded reason=user-initiated useragent=""splunk-sdk-python/2.1.1"" clientip=172.19.0.1 method=Splunk session=05f54c4621e520afe15654b646d7a389]",203,7690760a2162; _audit,audittrail,.833960,1,7690760a2162
2025-09-19T06:48:09.279+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98707,1758264489,"Audit:[timestamp=09-19-2025 06:48:09.279, user=admin, action=search, info=granted REST: /search/jobs/1758264488.8/results, cap=1]",204,7690760a2162; _audit,audittrail,.279466,1,7690760a2162
2025-09-19T06:48:08.857+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98702,1758264488,"Audit:[timestamp=09-19-2025 06:48:08.857, user=admin, action=quota, info=granted, search_id=1758264488.8, elapsed_ms=1, cache_size=4]",205,7690760a2162; _audit,audittrail,.857110,1,7690760a2162
2025-09-19T06:48:08.856+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98685,1758264488,"Audit:[timestamp=09-19-2025 06:48:08.856, user=admin, action=search, info=granted , search_id='1758264488.8', search='search index=_introspection', autojoin='0', buckets=0, ttl=600, max_count=500000, maxtime=8640000, enable_lookups='1', extra_fields='', apiStartTime='Fri Sep 19 05:48:08 2025', apiEndTime='Fri Sep 19 06:48:08 2025', apiIndexStartTime='ZERO_TIME', apiIndexEndTime='ZERO_TIME', savedsearch_name="""", search_type=ad-hoc, is_proxied=false, app=""search"", provenance=""N/A"", mode=""historical"", cap=1]",206,7690760a2162; _audit,audittrail,.856786,1,7690760a2162
2025-09-19T06:48:08.855+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98681,1758264488,"Audit:[timestamp=09-19-2025 06:48:08.855, user=admin, action=search, info=granted REST: /search/jobs/, cap=1]",207,7690760a2162; _audit,audittrail,.855353,1,7690760a2162
2025-09-19T06:48:08.786+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98673,1758264488,"Audit:[timestamp=09-19-2025 06:48:08.786, user=admin, action=login attempt, info=succeeded reason=user-initiated useragent=""splunk-sdk-python/2.1.1"" clientip=172.19.0.1 method=Splunk session=05f54c4621e520afe15654b646d7a389]",208,7690760a2162; _audit,audittrail,.786410,1,7690760a2162
2025-09-19T06:48:07.696+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:98665,1758264487,"Audit:[timestamp=09-19-2025 06:48:07.696, user=admin, action=login attempt, info=succeeded reason=user-initiated useragent=""curl/7.61.1"" clientip=127.0.0.1 method=Splunk session=05f54c4621e520afe15654b646d7a389]",209,7690760a2162; _audit,audittrail,.696999,1,7690760a2162
